state,year,yearly_avg
9,1930,-0.7406481481481482
9,1931,-2.309814814814815
9,1932,0.20490740740740743
9,1933,-1.1233333333333335
9,1934,-1.2550925925925924
9,1935,-1.4074074074074074
9,1936,0.08388888888888889
9,1937,0.2051851851851852
9,1938,-1.0385185185185186
9,1939,-0.40962962962962973
9,1940,-0.8483333333333334
9,1941,-1.822407407407407
9,1942,0.08185185185185188
9,1943,-0.5530555555555554
9,1944,-0.37657407407407406
9,1945,-0.4109259259259259
9,1946,0.7072222222222222
9,1947,0.6094444444444445
9,1948,2.3904629629629626
9,1949,0.9658333333333334
9,1950,-1.3843518518518518
9,1951,-1.478611111111111
9,1952,-0.9252777777777779
9,1953,0.23388888888888898
9,1954,-2.7801851851851853
9,1955,-3.011296296296296
9,1956,-1.8771296296296296
9,1957,0.3274074074074074
9,1958,0.37907407407407406
9,1959,0.6449074074074074
9,1960,0.2743518518518519
9,1961,0.9422222222222223
9,1962,-0.1319444444444444
9,1963,0.6498148148148147
9,1964,3.0425
9,1965,1.7731481481481481
9,1966,1.438611111111111
9,1967,0.6955555555555556
9,1968,-0.4566666666666667
9,1969,0.31203703703703706
9,1970,0.36657407407407405
9,1971,1.6390740740740741
9,1972,0.9568518518518518
9,1973,1.709351851851852
9,1974,0.9313888888888889
9,1975,2.3203703703703704
9,1976,1.9653703703703702
9,1977,0.08796296296296295
9,1978,-0.7056481481481482
9,1979,1.1003703703703704
9,1980,-0.2834259259259259
9,1981,-2.254907407407407
9,1982,0.4086111111111111
9,1983,0.6300925925925925
9,1984,0.9343518518518518
9,1985,-0.9504629629629631
9,1986,-1.7924999999999995
9,1987,-1.0067592592592591
9,1988,-1.777222222222222
9,1989,0.9143518518518517
9,1990,-0.2365740740740741
9,1991,1.4772222222222222
9,1992,1.512685185185185
9,1993,-0.19740740740740742
9,1994,1.4362037037037036
9,1995,0.5091666666666668
9,1996,0.629537037037037
9,1997,1.0823148148148147
9,1998,0.3932407407407407
9,1999,-2.3686111111111114
9,2000,-2.356574074074074
9,2001,-1.0318518518518518
9,2002,-1.2767592592592591
9,2003,2.146111111111111
9,2004,0.5373148148148147
9,2005,1.6027777777777779
9,2006,-1.7046296296296297
9,2007,-3.0019444444444447
9,2008,-1.5592592592592593
9,2009,1.0935185185185186
9,2010,-0.2825925925925925
9,2011,-2.865740740740741
9,2012,-3.130277777777778
9,2013,2.5524074074074075
9,2014,-91.40481481481481
10,1895,0.41174999999999995
10,1896,1.1456666666666666
10,1897,0.38575
10,1898,-0.34374999999999994
10,1899,0.6766666666666666
10,1900,-0.9077500000000001
10,1901,-1.5825833333333332
10,1902,-1.2410833333333333
10,1903,0.6034166666666666
10,1904,-0.5514166666666667
10,1905,-2.0415
10,1906,1.0614166666666667
10,1907,1.9738333333333338
10,1908,1.1308333333333334
10,1909,1.6917499999999996
10,1910,-0.24458333333333337
10,1911,1.12275
10,1912,2.71075
10,1913,3.1256666666666666
10,1914,1.4523333333333333
10,1915,-0.3210833333333333
10,1916,2.45125
10,1917,1.4939166666666666
10,1918,-0.25825000000000004
10,1919,-1.6444166666666664
10,1920,0.5068333333333334
10,1921,1.3376666666666668
10,1922,-0.2199166666666667
10,1923,0.49824999999999997
10,1924,-1.9340833333333332
10,1925,-0.16766666666666669
10,1926,-1.1854166666666666
10,1927,1.9148333333333334
10,1928,-1.1512499999999999
10,1929,-2.4525
10,1930,-1.7744166666666668
10,1931,-3.0328333333333335
10,1932,-0.679
10,1933,-1.5206666666666666
10,1934,-4.631
10,1935,-3.764333333333333
10,1936,-2.566
10,1937,-2.4491666666666667
10,1938,0.19658333333333336
10,1939,-2.6020833333333333
10,1940,-1.5550000000000002
10,1941,0.7935833333333333
10,1942,1.8213333333333335
10,1943,1.3496666666666668
10,1944,-1.1235
10,1945,0.8453333333333333
10,1946,1.1623333333333334
10,1947,0.5135833333333334
10,1948,1.42175
10,1949,-0.6345
10,1950,0.8244166666666667
10,1951,0.921
10,1952,-0.029583333333333406
10,1953,-0.7441666666666666
10,1954,-1.906583333333333
10,1955,-0.6452499999999999
10,1956,0.8869166666666668
10,1957,0.5915
10,1958,-0.08308333333333333
10,1959,-0.3677499999999999
10,1960,-1.5479166666666664
10,1961,-1.6019999999999999
10,1962,-0.41475
10,1963,0.48149999999999993
10,1964,1.8841666666666668
10,1965,2.5980833333333333
10,1966,-2.6576666666666666
10,1967,-0.16791666666666671
10,1968,0.7313333333333334
10,1969,0.5650833333333332
10,1970,1.7337500000000001
10,1971,3.2571666666666665
10,1972,1.7954999999999999
10,1973,-0.030833333333333268
10,1974,-0.048333333333333284
10,1975,1.9908333333333335
10,1976,1.383
10,1977,-2.378333333333333
10,1978,0.8697500000000001
10,1979,-1.01325
10,1980,0.8785000000000001
10,1981,0.7974166666666667
10,1982,3.572333333333333
10,1983,4.351666666666667
10,1984,4.90225
10,1985,0.29525
10,1986,0.7229166666666667
10,1987,-2.73225
10,1988,-3.3179166666666666
10,1989,-0.5724166666666666
10,1990,-1.6230833333333337
10,1991,-1.0479999999999998
10,1992,-3.1559166666666667
10,1993,1.1383333333333332
10,1994,-1.7743333333333335
10,1995,3.1315
10,1996,4.112583333333333
10,1997,4.225333333333333
10,1998,3.236083333333333
10,1999,1.0179166666666668
10,2000,-1.52025
10,2001,-2.589666666666667
10,2002,-2.1675
10,2003,-2.3577500000000002
10,2004,-0.44725000000000004
10,2005,0.8096666666666665
10,2006,1.6870833333333333
10,2007,-1.691
10,2008,-1.0270833333333333
10,2009,0.6985
10,2010,1.3809999999999998
10,2011,2.3494166666666665
10,2012,-0.41133333333333333
10,2013,-1.8000833333333333
10,2014,-91.88366666666667
11,1895,-1.053240740740741
11,1896,0.5724999999999999
11,1897,0.1549074074074074
11,1898,1.9633333333333332
11,1899,-0.28601851851851845
11,1900,-0.4861111111111111
11,1901,-2.356574074074074
11,1902,-0.4023148148148147
11,1903,0.7511111111111111
11,1904,0.8837962962962964
11,1905,0.09537037037037034
11,1906,0.08537037037037037
11,1907,1.8937037037037037
11,1908,0.42111111111111105
11,1909,0.9454629629629631
11,1910,-0.48037037037037034
11,1911,-0.4150925925925926
11,1912,0.9174074074074076
11,1913,-0.9122222222222223
11,1914,-3.201111111111111
11,1915,0.4662037037037037
11,1916,-0.31796296296296295
11,1917,-0.27796296296296297
11,1918,-0.3324074074074074
11,1919,0.0074999999999999884
11,1920,-0.5681481481481482
11,1921,-1.2372222222222224
11,1922,-0.8207407407407408
11,1923,-0.7612962962962961
11,1924,0.34268518518518515
11,1925,-0.7400925925925926
11,1926,1.0765740740740741
11,1927,3.4891666666666667
11,1928,2.274814814814815
11,1929,2.1532407407407406
11,1930,-1.8606481481481483
11,1931,-3.1948148148148148
11,1932,-0.2733333333333333
11,1933,-0.5513888888888889
11,1934,-3.0653703703703705
11,1935,0.9467592592592591
11,1936,-1.5070370370370374
11,1937,0.18990740740740744
11,1938,0.5594444444444444
11,1939,-0.1587962962962963
11,1940,-2.9656481481481483
11,1941,-1.359537037037037
11,1942,1.5807407407407408
11,1943,0.09574074074074074
11,1944,-1.4472222222222222
11,1945,1.0858333333333334
11,1946,0.7412037037037036
11,1947,-0.003888888888888908
11,1948,-0.39851851851851855
11,1949,0.3212962962962963
11,1950,2.200925925925926
11,1951,2.2071296296296294
11,1952,0.12425925925925924
11,1953,-2.2972222222222225
11,1954,-3.3927777777777783
11,1955,-1.6424074074074073
11,1956,-2.058611111111111
11,1957,0.5059259259259261
11,1958,0.7675925925925927
11,1959,0.03138888888888888
11,1960,-0.011481481481481419
11,1961,0.8062037037037038
11,1962,0.19166666666666668
11,1963,-2.517777777777778
11,1964,-3.78712962962963
11,1965,0.08361111111111114
11,1966,-0.2857407407407407
11,1967,0.6753703703703704
11,1968,0.36074074074074075
11,1969,1.1655555555555557
11,1970,1.5004629629629629
11,1971,-0.807962962962963
11,1972,0.8198148148148149
11,1973,2.902037037037037
11,1974,2.5692592592592596
11,1975,1.5900925925925926
11,1976,-0.7133333333333334
11,1977,-0.571388888888889
11,1978,0.2721296296296296
11,1979,0.6289814814814816
11,1980,-0.8488888888888889
11,1981,1.171851851851852
11,1982,2.528796296296296
11,1983,1.8354629629629626
11,1984,1.0950925925925925
11,1985,1.7328703703703705
11,1986,0.5433333333333334
11,1987,-0.8985185185185186
11,1988,-1.7283333333333333
11,1989,-1.03
11,1990,1.8542592592592595
11,1991,-0.27259259259259255
11,1992,-0.00046296296296297366
11,1993,3.640277777777778
11,1994,1.0725925925925925
11,1995,0.10083333333333333
11,1996,0.4512962962962963
11,1997,0.13361111111111112
11,1998,0.9220370370370371
11,1999,-0.16712962962962966
11,2000,-0.12703703703703706
11,2001,0.8350000000000001
11,2002,0.6962037037037037
11,2003,-0.10166666666666664
11,2004,1.0416666666666667
11,2005,-1.2548148148148148
11,2006,-0.7873148148148148
11,2007,-0.09898148148148142
11,2008,2.453425925925926
11,2009,3.8610185185185184
11,2010,2.5962962962962965
11,2011,1.5473148148148148
11,2012,-1.4913888888888889
11,2013,1.5414814814814817
11,2014,-91.67564814814814
12,1895,-2.378888888888889
12,1896,0.10092592592592592
12,1897,0.6573148148148147
12,1898,0.7957407407407407
12,1899,-1.0648148148148147
12,1900,-1.4735185185185184
12,1901,-2.5195370370370367
12,1902,-0.8049074074074074
12,1903,-0.0726851851851852
12,1904,-0.32305555555555554
12,1905,0.28018518518518515
12,1906,0.11907407407407408
12,1907,1.8275925925925927
12,1908,-0.2946296296296295
12,1909,1.12
12,1910,0.00842592592592596
12,1911,-0.00564814814814818
12,1912,1.322962962962963
12,1913,-0.37388888888888894
12,1914,-2.6521296296296297
12,1915,-0.09111111111111114
12,1916,0.347037037037037
12,1917,-0.07148148148148148
12,1918,-0.21851851851851847
12,1919,-0.22787037037037042
12,1920,-0.1323148148148148
12,1921,-0.1147222222222222
12,1922,-0.4946296296296297
12,1923,-0.00046296296296293663
12,1924,0.4224074074074074
12,1925,-1.0610185185185186
12,1926,0.9523148148148147
12,1927,2.4383333333333335
12,1928,0.5718518518518518
12,1929,1.415462962962963
12,1930,-2.0062962962962962
12,1931,-3.5862037037037036
12,1932,-0.23814814814814822
12,1933,-0.1811111111111111
12,1934,-3.8839814814814813
12,1935,-2.265740740740741
12,1936,-1.6744444444444442
12,1937,1.0937037037037038
12,1938,0.7864814814814814
12,1939,-0.3177777777777778
12,1940,-2.8331481481481484
12,1941,-2.751018518518519
12,1942,0.14648148148148152
12,1943,0.114537037037037
12,1944,-2.2061111111111114
12,1945,0.8574074074074074
12,1946,-0.8090740740740742
12,1947,0.09648148148148152
12,1948,0.12444444444444448
12,1949,1.001111111111111
12,1950,3.815555555555555
12,1951,2.14712962962963
12,1952,0.1966666666666666
12,1953,-2.203148148148148
12,1954,-2.4140740740740743
12,1955,0.006944444444444444
12,1956,-0.672037037037037
12,1957,0.7362962962962963
12,1958,1.901388888888889
12,1959,0.7112962962962962
12,1960,-0.4946296296296296
12,1961,0.8223148148148147
12,1962,-0.33083333333333337
12,1963,-2.1187962962962965
12,1964,-3.2692592592592593
12,1965,-0.772685185185185
12,1966,-0.7625925925925926
12,1967,0.048888888888888885
12,1968,0.784351851851852
12,1969,0.6321296296296297
12,1970,0.053333333333333316
12,1971,-0.3251851851851852
12,1972,0.5537962962962963
12,1973,1.7586111111111111
12,1974,1.1879629629629629
12,1975,1.6457407407407407
12,1976,-0.23759259259259263
12,1977,-0.11796296296296298
12,1978,0.47148148148148156
12,1979,1.7975925925925926
12,1980,0.4526851851851852
12,1981,0.7223148148148149
12,1982,1.255
12,1983,-0.05120370370370372
12,1984,0.15111111111111114
12,1985,0.5941666666666667
12,1986,0.5309259259259259
12,1987,-0.8673148148148149
12,1988,-1.4912037037037036
12,1989,1.4807407407407407
12,1990,3.0966666666666667
12,1991,-0.7196296296296297
12,1992,0.41962962962962963
12,1993,2.934722222222222
12,1994,-0.21814814814814815
12,1995,-0.29129629629629633
12,1996,1.754074074074074
12,1997,1.811851851851852
12,1998,1.2099074074074074
12,1999,-1.0316666666666667
12,2000,0.10203703703703708
12,2001,0.9421296296296295
12,2002,1.0153703703703703
12,2003,1.328611111111111
12,2004,2.293611111111111
12,2005,0.5012962962962964
12,2006,1.739259259259259
12,2007,0.8327777777777778
12,2008,2.4371296296296294
12,2009,2.177037037037037
12,2010,-0.09638888888888884
12,2011,1.8358333333333334
12,2012,-1.0275
12,2013,0.8432407407407407
12,2014,-91.55722222222222
13,1895,-0.5074074074074074
13,1896,1.253425925925926
13,1897,-0.18333333333333338
13,1898,-0.6595370370370371
13,1899,-0.6011111111111112
13,1900,0.01435185185185189
13,1901,-1.207685185185185
13,1902,1.0703703703703704
13,1903,3.705833333333333
13,1904,1.5842592592592593
13,1905,1.2844444444444445
13,1906,0.9806481481481482
13,1907,1.2825
13,1908,1.5564814814814814
13,1909,2.484907407407407
13,1910,-1.9625000000000001
13,1911,-2.778888888888889
13,1912,-0.2630555555555556
13,1913,-0.6099074074074073
13,1914,-0.9602777777777778
13,1915,2.645277777777778
13,1916,0.39055555555555554
13,1917,-0.6407407407407408
13,1918,-0.5178703703703703
13,1919,1.4862037037037037
13,1920,0.7537962962962962
13,1921,-0.2687037037037037
13,1922,-0.31824074074074077
13,1923,-0.30759259259259264
13,1924,0.4052777777777778
13,1925,-0.23898148148148143
13,1926,0.48185185185185186
13,1927,0.2820370370370371
13,1928,0.6391666666666667
13,1929,0.9075000000000001
13,1930,-1.1033333333333333
13,1931,-1.5274074074074075
13,1932,1.7884259259259256
13,1933,-1.2930555555555556
13,1934,-4.507685185185185
13,1935,-0.3676851851851853
13,1936,-1.575185185185185
13,1937,-1.5811111111111111
13,1938,-0.49046296296296293
13,1939,-1.4891666666666667
13,1940,-2.085462962962963
13,1941,-0.06518518518518514
13,1942,1.4741666666666668
13,1943,1.0989814814814816
13,1944,1.5428703703703703
13,1945,1.6527777777777777
13,1946,1.2027777777777777
13,1947,0.15953703703703706
13,1948,-1.4985185185185186
13,1949,-0.6559259259259259
13,1950,-0.48157407407407415
13,1951,2.7587962962962966
13,1952,1.3075925925925924
13,1953,-0.8287037037037037
13,1954,-1.407962962962963
13,1955,-2.1941666666666664
13,1956,-5.485462962962964
13,1957,-2.8643518518518523
13,1958,-0.7803703703703704
13,1959,0.8287962962962963
13,1960,1.7997222222222224
13,1961,1.6332407407407408
13,1962,1.1197222222222223
13,1963,-1.2282407407407407
13,1964,-1.2450925925925926
13,1965,1.744351851851852
13,1966,0.04027777777777774
13,1967,-1.0600925925925926
13,1968,-0.44185185185185183
13,1969,1.5944444444444446
13,1970,0.4463888888888889
13,1971,-0.13675925925925927
13,1972,1.391574074074074
13,1973,3.8546296296296294
13,1974,1.924814814814815
13,1975,0.13990740740740742
13,1976,-1.6162962962962963
13,1977,-1.6627777777777775
13,1978,1.926111111111111
13,1979,1.8637962962962962
13,1980,-0.11722222222222224
13,1981,-0.13944444444444443
13,1982,2.5525
13,1983,2.7991666666666664
13,1984,2.1078703703703705
13,1985,0.49509259259259264
13,1986,2.039722222222222
13,1987,0.6299074074074075
13,1988,-2.6019444444444444
13,1989,-3.5676851851851854
13,1990,0.8658333333333333
13,1991,1.3964814814814814
13,1992,2.056574074074074
13,1993,5.105555555555556
13,1994,2.188148148148148
13,1995,0.8544444444444443
13,1996,0.6818518518518518
13,1997,0.6235185185185185
13,1998,1.865
13,1999,0.9164814814814815
13,2000,-1.1243518518518518
13,2001,0.6349074074074075
13,2002,-0.29935185185185187
13,2003,-0.6632407407407408
13,2004,1.273425925925926
13,2005,0.23509259259259258
13,2006,-0.38333333333333336
13,2007,2.440462962962963
13,2008,4.409537037037037
13,2009,3.9469444444444446
13,2010,4.8287962962962965
13,2011,1.7014814814814814
13,2012,-2.4605555555555556
13,2013,-0.19861111111111118
13,2014,-91.80388888888889
14,1895,1.1063888888888889
14,1896,1.3807407407407408
14,1897,-0.08453703703703708
14,1898,0.9944444444444444
14,1899,0.057037037037037
14,1900,-0.10675925925925926
14,1901,-1.0839814814814814
14,1902,0.3327777777777778
14,1903,2.7005555555555554
14,1904,2.4457407407407405
14,1905,2.0865740740740737
14,1906,1.562037037037037
14,1907,1.049537037037037
14,1908,1.4362037037037036
14,1909,1.9735185185185184
14,1910,-0.6878703703703704
14,1911,-1.4998148148148147
14,1912,0.5749999999999998
14,1913,-1.3119444444444446
14,1914,-0.48805555555555546
14,1915,3.462685185185185
14,1916,1.8143518518518518
14,1917,-1.7551851851851852
14,1918,-1.4368518518518518
14,1919,0.9751851851851853
14,1920,0.2611111111111111
14,1921,-0.3627777777777778
14,1922,-0.1499074074074074
14,1923,0.9368518518518518
14,1924,0.9114814814814814
14,1925,-0.7819444444444444
14,1926,-0.6137962962962962
14,1927,1.5529629629629629
14,1928,2.028796296296296
14,1929,1.8412037037037037
14,1930,0.17268518518518516
14,1931,0.26805555555555555
14,1932,-0.3062962962962963
14,1933,-2.471481481481481
14,1934,-3.8884259259259255
14,1935,-2.3245370370370373
14,1936,-3.2183333333333333
14,1937,-3.3893518518518517
14,1938,-2.5081481481481482
14,1939,-3.237222222222222
14,1940,-2.8813888888888886
14,1941,1.8299999999999998
14,1942,3.4053703703703704
14,1943,0.07962962962962962
14,1944,2.5696296296296297
14,1945,2.0747222222222224
14,1946,-0.3076851851851852
14,1947,1.5089814814814817
14,1948,1.159537037037037
14,1949,2.2435185185185187
14,1950,0.4186111111111111
14,1951,3.7524999999999995
14,1952,-0.0816666666666667
14,1953,-3.225277777777778
14,1954,-3.533425925925926
14,1955,-3.5078703703703704
14,1956,-5.267314814814815
14,1957,0.5714814814814814
14,1958,2.494074074074074
14,1959,1.3558333333333332
14,1960,1.7062962962962964
14,1961,1.953611111111111
14,1962,1.524537037037037
14,1963,-1.7986111111111112
14,1964,-2.5340740740740744
14,1965,0.6426851851851851
14,1966,-1.5010185185185185
14,1967,-0.9052777777777778
14,1968,-0.533425925925926
14,1969,1.2843518518518517
14,1970,-0.3848148148148149
14,1971,0.059444444444444425
14,1972,0.5622222222222222
14,1973,4.052222222222222
14,1974,1.0884259259259261
14,1975,0.22777777777777775
14,1976,-0.8363888888888888
14,1977,-0.3951851851851852
14,1978,-0.22148148148148156
14,1979,1.1412037037037037
14,1980,-0.522962962962963
14,1981,-0.3112037037037037
14,1982,1.6153703703703703
14,1983,1.0333333333333332
14,1984,1.151574074074074
14,1985,2.3745370370370367
14,1986,1.641851851851852
14,1987,2.3414814814814817
14,1988,-1.1501851851851852
14,1989,-1.6566666666666667
14,1990,0.20787037037037034
14,1991,-1.676574074074074
14,1992,1.397962962962963
14,1993,5.264537037037037
14,1994,2.156851851851852
14,1995,1.46
14,1996,0.5589814814814814
14,1997,1.8743518518518516
14,1998,2.0342592592592594
14,1999,2.018240740740741
14,2000,-0.23814814814814822
14,2001,0.702777777777778
14,2002,-1.7150925925925926
14,2003,-0.9948148148148148
14,2004,0.3172222222222222
14,2005,1.095
14,2006,-0.9851851851851853
14,2007,2.0949074074074074
14,2008,2.643148148148148
14,2009,3.3042592592592595
14,2010,2.39462962962963
14,2011,-0.5982407407407407
14,2012,-1.928240740740741
14,2013,-0.9819444444444445
14,2014,-91.65814814814814
15,1895,-1.285625
15,1896,-0.26624999999999993
15,1897,0.037916666666666626
15,1898,1.065
15,1899,-0.5410416666666666
15,1900,-1.6966666666666668
15,1901,-2.307916666666667
15,1902,-1.661458333333333
15,1903,-0.6175
15,1904,-2.247916666666667
15,1905,-0.4466666666666666
15,1906,0.5979166666666667
15,1907,1.9727083333333335
15,1908,-0.0466666666666666
15,1909,0.604375
15,1910,1.0529166666666667
15,1911,-0.33125
15,1912,1.4258333333333333
15,1913,-0.8966666666666667
15,1914,-2.3747916666666664
15,1915,0.8679166666666666
15,1916,2.654166666666667
15,1917,1.5324999999999998
15,1918,-1.283125
15,1919,-0.13041666666666663
15,1920,1.9000000000000004
15,1921,-0.5145833333333333
15,1922,-0.21249999999999997
15,1923,1.2779166666666666
15,1924,0.18166666666666664
15,1925,-0.7062499999999999
15,1926,0.384375
15,1927,1.745
15,1928,0.295625
15,1929,0.725625
15,1930,-3.115625
15,1931,-4.768958333333334
15,1932,-0.17062500000000003
15,1933,0.3302083333333333
15,1934,-1.7479166666666668
15,1935,1.1127083333333332
15,1936,-2.4497916666666666
15,1937,-0.21666666666666667
15,1938,-0.023124999999999958
15,1939,-0.21791666666666665
15,1940,-2.545208333333333
15,1941,-4.01
15,1942,-0.9647916666666666
15,1943,-0.6345833333333333
15,1944,-2.549375
15,1945,0.3677083333333334
15,1946,0.2716666666666666
15,1947,-0.16375
15,1948,-0.06583333333333331
15,1949,0.8485416666666667
15,1950,3.563541666666666
15,1951,2.031458333333333
15,1952,-0.7937500000000001
15,1953,-3.0558333333333336
15,1954,-4.324166666666667
15,1955,-0.8245833333333332
15,1956,0.21354166666666652
15,1957,0.49770833333333336
15,1958,0.6522916666666666
15,1959,-1.165
15,1960,-0.6014583333333333
15,1961,0.9310416666666665
15,1962,0.8627083333333333
15,1963,-1.35
15,1964,-1.4808333333333334
15,1965,-0.7110416666666667
15,1966,-0.2139583333333333
15,1967,1.0491666666666668
15,1968,-0.046458333333333365
15,1969,-0.9175
15,1970,0.25458333333333333
15,1971,0.21875
15,1972,1.4706249999999998
15,1973,1.9358333333333335
15,1974,2.1156249999999996
15,1975,2.9283333333333337
15,1976,0.8735416666666667
15,1977,0.10249999999999998
15,1978,0.91125
15,1979,4.195416666666667
15,1980,-1.2233333333333334
15,1981,0.0558333333333333
15,1982,0.5654166666666666
15,1983,-0.07520833333333332
15,1984,0.7349999999999999
15,1985,0.4125
15,1986,-1.38375
15,1987,-2.022291666666667
15,1988,-1.4895833333333335
15,1989,3.189166666666667
15,1990,1.8908333333333334
15,1991,-0.3320833333333334
15,1992,0.0031249999999999334
15,1993,0.07624999999999998
15,1994,0.5762499999999997
15,1995,-0.166875
15,1996,1.8227083333333334
15,1997,1.6241666666666668
15,1998,-0.31020833333333325
15,1999,-2.3577083333333335
15,2000,-1.988333333333333
15,2001,-0.4320833333333333
15,2002,1.1252083333333334
15,2003,2.3597916666666667
15,2004,2.652916666666667
15,2005,-0.5047916666666666
15,2006,0.2591666666666667
15,2007,-1.2433333333333332
15,2008,-0.25479166666666664
15,2009,0.753125
15,2010,-0.945
15,2011,2.0475
15,2012,-0.635
15,2013,2.0633333333333335
15,2014,-91.40041666666667
16,1895,0.03546296296296296
16,1896,-1.633888888888889
16,1897,-1.9450925925925924
16,1898,0.31166666666666676
16,1899,-1.7962962962962965
16,1900,0.6348148148148147
16,1901,-0.8767592592592592
16,1902,-1.600462962962963
16,1903,-0.8859259259259259
16,1904,-2.3559259259259258
16,1905,2.0598148148148145
16,1906,-0.8366666666666667
16,1907,-1.0076851851851854
16,1908,0.07009259259259261
16,1909,-0.7345370370370371
16,1910,-0.5967592592592593
16,1911,-0.20731481481481476
16,1912,2.053888888888889
16,1913,1.7023148148148148
16,1914,-0.6869444444444446
16,1915,-0.6310185185185184
16,1916,-1.0460185185185185
16,1917,-1.9660185185185182
16,1918,-2.101759259259259
16,1919,1.9135185185185186
16,1920,0.8316666666666666
16,1921,-1.0958333333333332
16,1922,0.5640740740740741
16,1923,1.8314814814814815
16,1924,-1.2573148148148148
16,1925,-2.523888888888889
16,1926,1.1667592592592593
16,1927,-0.11101851851851853
16,1928,0.20666666666666667
16,1929,0.09185185185185185
16,1930,-0.6235185185185185
16,1931,-0.9695370370370371
16,1932,-0.1727777777777778
16,1933,0.02481481481481482
16,1934,-0.4330555555555555
16,1935,-0.23777777777777778
16,1936,-1.892222222222222
16,1937,-1.045
16,1938,-0.7574074074074074
16,1939,-0.963888888888889
16,1940,1.5664814814814814
16,1941,1.8894444444444443
16,1942,0.518611111111111
16,1943,-1.1719444444444445
16,1944,0.1311111111111111
16,1945,1.0678703703703705
16,1946,2.7610185185185188
16,1947,0.3967592592592593
16,1948,-0.6581481481481481
16,1949,0.41638888888888886
16,1950,0.485462962962963
16,1951,-1.6378703703703705
16,1952,-1.6436111111111111
16,1953,-0.14
16,1954,-2.3781481481481483
16,1955,-0.37925925925925924
16,1956,-1.185462962962963
16,1957,0.5730555555555555
16,1958,1.0425925925925925
16,1959,-0.01537037037037038
16,1960,-0.7635185185185185
16,1961,2.0761111111111115
16,1962,-1.2561111111111112
16,1963,-3.063796296296297
16,1964,-0.9027777777777778
16,1965,-1.665185185185185
16,1966,0.015740740740740684
16,1967,-0.5556481481481481
16,1968,0.5244444444444443
16,1969,-0.5286111111111111
16,1970,-0.9881481481481481
16,1971,-0.6481481481481481
16,1972,0.05805555555555551
16,1973,1.8051851851851852
16,1974,2.1107407407407406
16,1975,2.2225925925925925
16,1976,-0.7974074074074073
16,1977,-0.21907407407407412
16,1978,-0.3742592592592592
16,1979,1.7779629629629627
16,1980,-0.2352777777777778
16,1981,-2.220092592592593
16,1982,-0.7974074074074073
16,1983,2.868425925925926
16,1984,1.0192592592592593
16,1985,-0.4541666666666667
16,1986,-0.8136111111111112
16,1987,0.41620370370370374
16,1988,0.011296296296296285
16,1989,1.0741666666666665
16,1990,0.23055555555555557
16,1991,3.158888888888889
16,1992,2.5471296296296293
16,1993,1.1
16,1994,0.24129629629629631
16,1995,0.16648148148148154
16,1996,-0.08333333333333336
16,1997,1.4712037037037038
16,1998,-0.05546296296296297
16,1999,-1.377685185185185
16,2000,-2.6062037037037036
16,2001,1.1677777777777778
16,2002,0.34351851851851856
16,2003,0.21787037037037027
16,2004,0.9268518518518518
16,2005,-1.0680555555555555
16,2006,-1.7732407407407407
16,2007,-0.33842592592592596
16,2008,-0.3869444444444443
16,2009,-0.07796296296296303
16,2010,-1.5299074074074075
16,2011,-3.519722222222222
16,2012,-0.3620370370370371
16,2013,0.904537037037037
16,2014,-91.72787037037037
17,1895,-0.6322222222222221
17,1896,2.621388888888889
17,1897,3.2255555555555553
17,1898,3.874166666666666
17,1899,-0.19000000000000003
17,1900,3.0225000000000004
17,1901,3.1275
17,1902,4.937499999999999
17,1903,2.618055555555556
17,1904,1.121111111111111
17,1905,-0.4072222222222222
17,1906,0.9044444444444443
17,1907,1.5336111111111113
17,1908,0.31611111111111106
17,1909,1.8202777777777774
17,1910,0.10916666666666663
17,1911,-0.6980555555555554
17,1912,1.4286111111111108
17,1913,-0.3747222222222222
17,1914,-0.32888888888888884
17,1915,0.13999999999999999
17,1916,1.8422222222222222
17,1917,3.5502777777777776
17,1918,2.025
17,1919,1.8619444444444442
17,1920,3.219444444444445
17,1921,-0.8433333333333334
17,1922,1.5180555555555557
17,1923,0.09611111111111122
17,1924,-0.2597222222222222
17,1925,0.9252777777777778
17,1926,1.5230555555555554
17,1927,1.5030555555555554
17,1928,2.9372222222222226
17,1929,0.5588888888888889
17,1930,-0.4219444444444445
17,1931,-0.21416666666666662
17,1932,-0.33416666666666667
17,1933,-0.0822222222222222
17,1934,-0.2644444444444444
17,1935,-0.8138888888888888
17,1936,1.0058333333333331
17,1937,-0.1402777777777778
17,1938,0.13749999999999993
17,1939,-0.8572222222222221
17,1940,-0.10944444444444446
17,1941,-2.2752777777777777
17,1942,-1.6900000000000002
17,1943,0.15388888888888894
17,1944,-0.9608333333333334
17,1945,0.5141666666666665
17,1946,-1.041388888888889
17,1947,-0.6241666666666665
17,1948,-2.674722222222222
17,1949,-2.5013888888888887
17,1950,-1.6205555555555557
17,1951,2.6080555555555556
17,1952,-0.47305555555555556
17,1953,0.5158333333333333
17,1954,2.9055555555555554
17,1955,-0.47750000000000004
17,1956,-1.6975
17,1957,-2.4858333333333333
17,1958,1.5477777777777781
17,1959,-0.076111111111111
17,1960,0.7272222222222222
17,1961,0.06333333333333323
17,1962,-0.11638888888888894
17,1963,-0.15666666666666668
17,1964,-1.5305555555555557
17,1965,-3.1449999999999996
17,1966,-2.5419444444444443
